,valid_loss_best,test_sharpe_gross,test_sharpe_net
amber-sweep-42,0.31529435680972207,0.25933752918076813,0.10814726156878109
tough-sweep-32,0.3057477682828903,0.059908226915469334,-0.05944869176806195
fast-sweep-19,0.3011135417554114,0.2534938613919596,-0.15539258053644373
wandering-sweep-29,0.2994818538427353,0.27681224135505544,0.1645007372463806
hearty-sweep-23,0.2993664760142565,-0.042526083995584885,-0.1042379014599276
avid-sweep-3,0.2966494643025928,-0.12175172565201547,-0.18553012606571384
stellar-sweep-48,0.29656359139415955,-0.08233943269532062,-0.13969215123300466
graceful-sweep-31,0.293403085321188,0.15386163234080383,-0.013703102440796365
golden-sweep-50,0.2908420018851757,0.18923001441448672,0.06583147122722495
peach-sweep-7,0.2890893953541915,-0.05646779142880915,-0.11808646771515212
deep-sweep-4,0.28907915618684554,0.14394264019142836,0.04128212385435528
soft-sweep-43,0.2888142980635166,-0.03878357776481432,-0.20970825794421025
noble-sweep-45,0.2885025193293889,0.7560826939944195,0.4752316149636393
silver-sweep-22,0.28284965455532074,0.6713578504730783,0.48774773894833623
polished-sweep-21,0.2828054585390621,-0.02204956032666466,-0.07728933008728296
bright-sweep-49,0.28190304504500496,-0.18292858679948432,-0.23165049718936068
chocolate-sweep-30,0.2817124016582966,0.1883636864242997,0.05636620464473742
balmy-sweep-5,0.2796659386820263,0.17862232549977616,0.08017271797020996
proud-sweep-1,0.2776768317239152,0.02101497635109876,-0.1459634931987937
absurd-sweep-11,0.2753289170563221,-0.004105011006958415,-0.2261519299997861
solar-sweep-46,0.27464378790722954,-0.25822827201461507,-0.3072630052862439
revived-sweep-33,0.2739131093025208,-0.22469610524828337,-0.2857000890185388
cerulean-sweep-13,0.2738900579512119,0.3693531243885328,0.17880597112769014
dutiful-sweep-20,0.2674669802188873,0.22105248027393257,0.052065874013682525
magic-sweep-18,0.26508876383304597,-0.07113653033258643,-0.11751911657587996
comfy-sweep-16,0.262338738474581,0.13735479131171904,0.07781105797987081
icy-sweep-14,0.261149263381958,0.1518341076487079,0.04950878213801486
stilted-sweep-40,0.25841000974178313,0.006467025302724486,-0.11250798834696284
treasured-sweep-10,0.2555283572524786,0.1835672438610458,0.07377634106887651
still-sweep-6,0.25537927374243735,0.04315495454995383,-0.004009822383939419
revived-sweep-37,0.255245308081309,0.17970359540209188,0.00198755509448291
light-sweep-39,0.25505712380011875,0.5093034866990047,0.193336935968767
olive-sweep-8,0.2540191493721472,-0.07156936280171115,-0.1226196807259642
rare-sweep-17,0.2529585924413469,-0.13657673516487806,-0.1834556870453158
winter-sweep-47,0.2504984053472678,0.10458857177730298,0.03681298229147181
frosty-sweep-28,0.2502502037419213,0.26539892311838176,0.224980194109401
crisp-sweep-25,0.24471645057201383,0.3785091676054213,0.19174933354858617
warm-sweep-35,0.24283441859814855,0.3125169540402058,0.17323380311406109
grateful-sweep-38,0.2411392840246359,0.16691510933589923,0.03649110571395751
copper-sweep-44,0.2385120607084698,-0.03345591812776147,-0.0740820617113624
rose-sweep-9,0.23829356994893816,-0.10470384000945218,-0.16217361549921208
swift-sweep-15,0.23700088299810887,0.07793923041128391,-0.02749523928416269
fallen-sweep-26,0.23645023852586747,0.2654903985655007,0.15497272756598382
deft-sweep-34,0.23060347512364388,0.06858483387030664,0.03154950563966746
revived-sweep-12,0.22755903452634813,0.25086918854006585,0.1650306481555497
still-sweep-36,0.2249451160430908,-0.12393915537036744,-0.20823764156888688
absurd-sweep-27,0.21534226834774017,0.3793282041700356,0.2005242362278888
spring-sweep-2,0.21022510826587676,0.3449032984315551,0.22581279929737935
amber-sweep-24,0.1938248321413994,0.3617135098338065,0.08003688592423426
gallant-sweep-41,0.17707210116916233,0.21922041040417495,0.0073614312453129695
