,valid_loss_best,test_sharpe_gross,test_sharpe_net
jolly-sweep-47,0.6762554198503494,1.5651186403399782,0.7260039236227698
ethereal-sweep-28,0.573707103729248,1.2336817696845974,0.5383226379187239
earnest-sweep-33,0.5575714004891259,0.9307813287398052,0.27378224580821076
wobbly-sweep-3,0.5302549919911793,1.1709551200422026,0.4195562740458813
wise-sweep-37,0.515815481543541,1.5244684607299237,0.7183294612035402
avid-sweep-29,0.4741303846240043,0.5936065930650863,0.48065681309093766
hardy-sweep-41,0.457725752145052,1.123442734299215,0.5927830126779637
morning-sweep-13,0.44976821541786194,0.5701777625589654,0.4485359238296667
treasured-sweep-19,0.44950996339321136,0.46571202571541087,0.4047229300592598
unique-sweep-1,0.4453819894364902,1.1956416658958382,0.4515861221728307
