,valid_loss_best,test_sharpe_gross,test_sharpe_net
soft-sweep-35,0.6731089204549789,0.6760737024908903,0.5857095275585994
ruby-sweep-41,0.6711797788739204,0.8406751209002277,0.6918663491216586
radiant-sweep-39,0.6660188287496567,0.8595816601978156,0.7425577382335021
autumn-sweep-31,0.6594773360661098,0.8561215073904059,0.5943974306878901
silvery-sweep-44,0.657334463936942,0.6721237482663449,0.524459136551194
driven-sweep-18,0.6563784778118134,0.910767628646522,0.67915638256627
toasty-sweep-2,0.6528564393520355,0.8155093991233824,0.7208298916297069
playful-sweep-42,0.6472982721669334,0.5406023374499238,0.4792169411850408
whole-sweep-13,0.6463329046964645,0.7042916434714913,0.5870513489333913
divine-sweep-32,0.6457994431257248,0.8167961377388876,0.6553237884339331
honest-sweep-36,0.6416038359914508,1.0737062366945682,0.8209609966779764
vivid-sweep-34,0.6360033303499222,0.7356884536548423,0.632819666075249
sunny-sweep-25,0.6319201812148094,0.7709930294222882,0.6675218884059387
generous-sweep-10,0.6304175779223442,0.5704744848774579,0.4637917717633783
glamorous-sweep-26,0.6292907978807177,0.6920907580523721,0.5512920304053919
eternal-sweep-16,0.6289978697896004,0.565132143348435,0.4231804978976797
sweepy-sweep-24,0.628616886479514,0.908982040493274,0.8071698051989326
giddy-sweep-23,0.6283930454935346,0.7915987418009572,0.6687874203685622
kind-sweep-50,0.6276921108365059,1.2284187534888489,0.9223607361926902
peach-sweep-6,0.6269039298806872,0.6934902731884593,0.5785903876115522
worldly-sweep-48,0.6259644627571106,0.8700927943556392,0.7028441585315833
dazzling-sweep-38,0.625708632171154,0.6926605544250457,0.5396737037694765
revived-sweep-4,0.6256335420267922,0.6551217174417949,0.5360979730195683
mild-sweep-8,0.6243136014257159,0.8503464960901238,0.6118110291854553
absurd-sweep-45,0.6220923066139221,0.8321016333682794,0.6195240441456298
resilient-sweep-19,0.6214144166026797,0.7705225157300957,0.6373856262642678
daily-sweep-12,0.6197438091039658,0.8335736820766754,0.6972922314894217
daily-sweep-47,0.6171651035547256,0.8502319599437043,0.5520556665674811
misunderstood-sweep-43,0.6168146005698613,1.166065239165931,0.8981996708310149
woven-sweep-11,0.6152137262480599,0.8883882860184633,0.749323620440353
grateful-sweep-20,0.6138970851898193,0.7566861691266794,0.6256717881729343
feasible-sweep-40,0.6130684688687325,0.8031666357514509,0.7034531749105679
smooth-sweep-49,0.6114410161972046,0.963927252984182,0.7989959458082456
gallant-sweep-33,0.6104908542973655,0.8865175825189571,0.6005054780345181
smooth-sweep-17,0.6051422314984458,0.7020562181736277,0.6535320445095337
fast-sweep-9,0.6032180743558067,0.8861361917126457,0.6860189689031456
cerulean-sweep-3,0.6030526086688042,0.4707327466611506,0.4222957424116666
prime-sweep-30,0.6015874530587878,0.8469523329751806,0.7438178800975519
electric-sweep-14,0.6008974015712738,0.8774484465913192,0.7547552417919693
prime-sweep-46,0.6008157772677285,0.921131533206283,0.7067607791236347
golden-sweep-29,0.5989790175642286,0.7946253261716528,0.6159534715361481
noble-sweep-22,0.5963500184672219,0.652421916052074,0.4904154440298624
genial-sweep-7,0.5882191881537437,0.7675603821428734,0.6895604895591033
eager-sweep-5,0.5829082599708012,0.6789219746682474,0.5601630108924717
major-sweep-27,0.582572762455259,0.8811750614098902,0.7566012544411285
golden-sweep-21,0.5754483044147491,0.6875165098762819,0.5965529992571079
eternal-sweep-37,0.5717328659125737,0.8475755702030928,0.6514910430370479
major-sweep-28,0.5577874524252755,0.4848473033075786,0.4385669105404115
crisp-sweep-15,0.5572966709733009,0.2648545153118121,0.2024123370704222
breezy-sweep-1,0.5029880777001381,0.6293749173152032,0.587649751991037
