,valid_loss_best,test_sharpe_gross,test_sharpe_net
dauntless-sweep-21,0.7995861079543829,1.277208804870151,0.1904551492427381
spring-sweep-50,0.7404259145259857,1.2472790200832948,0.6731874669923475
upbeat-sweep-8,0.7203901223838329,1.4662959394149075,0.6511799567447192
daily-sweep-32,0.7085137479007244,1.479923149471999,0.6018776955984608
youthful-sweep-48,0.6949091907590628,1.254191088466836,0.199441706111919
earthy-sweep-36,0.6671461332589388,0.9406719387307986,-0.08022569696613348
feasible-sweep-7,0.6665754318237305,1.6664695154978175,0.7129584830209008
classic-sweep-13,0.6656370498239994,1.2600509886749531,0.32004694469294853
denim-sweep-34,0.6649714764207602,0.8146911215771538,-0.1856415283970376
likely-sweep-12,0.6484022252261639,0.9524487473597744,0.002747636699328812
