,valid_loss_best,test_sharpe_gross,test_sharpe_net
efficient-sweep-36,0.29924343675374987,0.006890711556176373,-0.23376044417433248
worthy-sweep-3,0.2888156274954478,-0.03711043562600836,-0.11055736633141952
confused-sweep-22,0.26674172282218933,-0.0727737925800509,-0.1952194396117959
sage-sweep-33,0.26632168309556115,-0.012669823949065928,-0.1329676863898557
prime-sweep-7,0.2626390650868416,-0.10211990847923894,-0.2536301754482855
deft-sweep-18,0.255587625834677,-0.001684836003564252,-0.14997449318367922
fresh-sweep-29,0.25520931035280225,-0.19647478388978387,-0.366297417677414
polished-sweep-17,0.2536601200699806,0.11981979796912053,-0.1633431291129253
laced-sweep-41,0.2510758075863123,-0.14640526603297868,-0.5868652453756594
fresh-sweep-50,0.2444055908256107,-0.17166914445748405,-0.25578365248092616
