,valid_loss_best,test_sharpe_gross,test_sharpe_net
leafy-sweep-9,0.07098786843319733,1.465097820752919,0.9947136770789464
soft-sweep-33,0.06753046556629917,1.2451295029497331,0.6724230528037289
zesty-sweep-46,0.050671714612028816,1.2447808303124634,0.6785707033980046
misty-sweep-29,0.04469642912348112,1.616742386956079,1.043775040563203
hearty-sweep-14,0.042789286002516747,1.4693310945090785,0.9013526280798514
toasty-sweep-22,0.03704522061161697,1.4836842722213808,0.8737595772409636
feasible-sweep-26,0.036050623761680486,1.3357703139981263,0.7490256101702134
divine-sweep-40,0.03480568093558153,1.0412600915312042,0.5153621206991591
copper-sweep-30,0.03402181663973765,1.241061576665386,0.6400690628278336
worthy-sweep-44,0.031515820107112326,1.7301460332906513,1.1275583503933977
