,valid_loss_best,test_sharpe_gross,test_sharpe_net
swift-sweep-19,0.7993202172219753,2.1693738389310084,1.1159924237223244
leafy-sweep-48,0.7088790833950043,1.1915166738215128,0.29524871656775
azure-sweep-47,0.6966438163071871,2.22285013544982,1.3690015119944028
generous-sweep-7,0.6948251649737358,2.00017218313177,1.076559704085216
glamorous-sweep-11,0.6863668188452721,1.059592718159241,0.2327330759306494
polar-sweep-13,0.6859137564897537,1.9332781355555428,0.909843793319486
bumbling-sweep-12,0.65675138682127,2.550682452477785,1.6813795338159898
drawn-sweep-28,0.6250340640544891,1.28170174813074,0.8589845320246429
autumn-sweep-40,0.6137067489326,1.5040931418922403,0.6735623744664129
sage-sweep-45,0.6132045239210129,1.7530889278884485,0.843877033673065
honest-sweep-32,0.5937010794878006,1.7086162666834437,0.7541127080043616
unique-sweep-39,0.588247761130333,1.899902265475876,0.9399093638890174
sleek-sweep-24,0.5598387196660042,2.165671413270654,1.2348000435531783
likely-sweep-2,0.5593038573861122,1.4955003986078748,0.6516924823306738
drawn-sweep-34,0.5466482266783714,1.746114341748147,0.800117931076306
pious-sweep-46,0.5374879315495491,1.4262015824916965,0.34981205434763063
valiant-sweep-14,0.5355520099401474,1.3760068828908925,0.5896064474992982
quiet-sweep-4,0.5315169468522072,2.8224240246123897,1.8663688258865383
pleasant-sweep-31,0.518145464360714,1.4767482449011953,0.7577872100786412
northern-sweep-1,0.5144056837889366,2.4508058443914256,1.7225449650798956
helpful-sweep-42,0.5087551325559616,1.028742272647003,0.06597005115232965
sparkling-sweep-37,0.5037223845720291,2.0875286197244263,1.1314242593076265
lemon-sweep-18,0.5018016081303358,1.635869253534858,0.7713158951930306
lemon-sweep-22,0.49059249460697174,1.8494967985957915,0.8897909560386144
woven-sweep-41,0.4866494759917259,2.245382841188301,1.4153015869209895
summer-sweep-3,0.47967035323381424,1.7177332283848157,0.7314219955111763
firm-sweep-33,0.4687269926071167,2.3738010985468927,1.5603705355845174
comic-sweep-6,0.4674881845712662,1.2920467407283864,0.5030184045040028
drawn-sweep-21,0.464248651987873,2.1379371385842147,1.2464954688655678
visionary-sweep-43,0.4545407830737531,1.3609695117102525,0.4709667611995408
glad-sweep-36,0.4514634180814028,1.4352346922828056,0.5815131609259742
eager-sweep-9,0.4300319701433182,1.8162716604454732,1.654690520651143
swept-sweep-25,0.4228879436850548,1.7746853828245688,1.1753815655836726
lemon-sweep-17,0.4216328710317612,1.6703246565572691,1.1518868566677805
lunar-sweep-30,0.4153021797537803,1.7273175945227233,0.8700768495159188
eternal-sweep-49,0.4149335101246834,2.0134952701104964,1.0306256949709596
prime-sweep-8,0.4056969080120325,1.747065366639387,1.484639247143571
scarlet-sweep-10,0.40070989169180393,1.9929771099110816,1.0072182571446548
denim-sweep-23,0.3914573732763529,1.980963036189569,1.4415999867163305
mild-sweep-5,0.363677229732275,1.5025483048796853,0.5825639556548889
visionary-sweep-27,0.362355288118124,1.4671308096966105,0.954466984684678
misunderstood-sweep-29,0.35085735842585564,1.35510020690659,0.5462289103129574
comic-sweep-38,0.3507709801197052,1.8180269163019116,0.831456488880565
fast-sweep-44,0.33421681076288223,1.9104588731930856,1.7511480962233108
stellar-sweep-16,0.33205145224928856,2.1754028042942566,1.1376205681892924
comfy-sweep-15,0.3025188101455569,1.3083028422334848,0.34507747103201436
skilled-sweep-20,0.2976311193779111,1.5164891554506807,1.433837383504781
happy-sweep-26,0.2595293512567878,1.4800609058132392,1.433323285772725
silvery-sweep-35,0.253943108022213,1.5268283380458598,1.4574639187249143
