,valid_loss_best,test_sharpe_gross,test_sharpe_net
swept-sweep-22,0.6959838519493738,1.206611255253941,0.43152143877335425
rosy-sweep-28,0.6493993128339449,0.9889206636867522,0.23098377681796356
polar-sweep-25,0.6228069365024567,1.1215662985916046,0.438140203603263
dauntless-sweep-42,0.618721678853035,1.7664158058817367,0.9673856157612128
fresh-sweep-34,0.6156335066665303,1.3064490099502304,0.44997235935987306
morning-sweep-44,0.6149083574612936,1.8471357399213657,0.9557160093100188
glowing-sweep-48,0.6093759184533899,1.7228726045518878,0.8640195562119105
azure-sweep-9,0.608591598769029,2.2220168928009043,1.4341866342728466
drawn-sweep-4,0.5974750419457754,1.1641267702902431,0.4273597094423001
dainty-sweep-29,0.5854697773853937,1.006036726359839,0.24761202917202196
