,valid_loss_best,test_sharpe_gross,test_sharpe_net
bright-sweep-17,0.3957515358924866,0.5058410686329536,-0.1946831473325262
fearless-sweep-23,0.3910076211799275,0.6296541328229234,-0.08942556996863908
denim-sweep-25,0.3725449402223934,0.3842706055975864,-0.29806762521517605
serene-sweep-26,0.3696528429334814,0.4615866893546277,-0.3094924110768905
toasty-sweep-33,0.3613313610355059,0.5819637048430849,-0.16509177051603674
northern-sweep-42,0.3565338396213271,0.953525469532698,0.2107742287838359
ethereal-sweep-14,0.35439168458635156,0.11931568233962178,-0.5359691973088369
sunny-sweep-34,0.3437474857677113,0.52424376791231,-0.21956222387987603
treasured-sweep-15,0.3401016713204709,0.7531243792958623,-0.04080299192127499
deft-sweep-10,0.3367001233114438,0.473448276865345,-0.2682842282828356
