,valid_loss_best,test_sharpe_gross,test_sharpe_net
lilac-sweep-8,0.7432777881622314,1.4307417385518215,0.5089190409891318
glowing-sweep-35,0.7325165420770645,1.2960419765290283,0.1330691200879104
celestial-sweep-45,0.6807682430371642,0.8273424503825111,-0.24273205681495597
avid-sweep-9,0.6739518364774995,0.8559492779834176,-0.1449455192719168
vocal-sweep-1,0.6648423075675964,1.185419195542993,0.4176137313478877
easy-sweep-3,0.6590643227100372,1.5782828961805462,0.6254406470201853
glorious-sweep-6,0.6497852131724358,1.8233044310951243,0.8971327234146583
gallant-sweep-2,0.647176519036293,1.1509188186955357,0.19930667780124725
peachy-sweep-21,0.6443498134613037,1.4509787078809004,0.6446629212425029
elated-sweep-37,0.6436758935451508,1.5835379416169544,0.4405087613930972
