,valid_loss_best,test_sharpe_gross,test_sharpe_net
pious-sweep-43,0.6995347605811225,2.3619638266194443,1.2348982923129077
peach-sweep-5,0.6535751104354859,2.044917562153014,0.7702182577245842
silver-sweep-9,0.6225631750292249,1.9700994764304416,0.7664096258118008
dazzling-sweep-23,0.6219087309307523,2.052776283679789,0.9582734135501352
rare-sweep-49,0.6097917175955243,1.8861326611130065,0.6347658030274655
polar-sweep-22,0.6024168405888809,2.563234691556181,1.2163188914010594
tough-sweep-13,0.5884393751621246,1.8438102056775063,0.5901018715960022
neat-sweep-37,0.5790298461914063,1.4103890109937751,0.05422832631616197
volcanic-sweep-18,0.5788334429264068,1.9630829242694947,0.776422523339501
ruby-sweep-39,0.5669142372078366,2.171160673311449,0.8794742559517332
